text;sentiment
I'll never understand how in a 20+ minute period 5 streetcars can go north & 0 cars can go south. # spadina # ttc @ TTChelps;0
Hey # ttc @ TTChelps why are you dropping 4cars worth of ppl on the 504 at Dundas to squeeze onto one car?;0
@ TTChelps just got a letter in the mail from the # TTC ....is # dupontstation going to be elevator access only!!??;0
Some disgusting man just humped me on the # ttc @ TTChelps;0
@ TTChelps I guess you're bringing back bake a cake on the TTC rolling ovens subway cars # ttc # fail # noac;0
@ TTChelps 42 West very poor rush hour service. Buses don't stop at Maxome when they come 30 min apart after 6:30 am . Sad What a pity. # ttc;0
Kudos to driver of No 7706 Rt25 for acknowledging my failed attempt to run to the stop in time. Happy Monday! # TTC # ridingthesix @ TTChelps;0
FYI @ TTChelps - wait times for the # TTC Sheppard bus from Sheppard station (to get over to the west side of the YUS were 25+ mins this aft.;0
Yes, they are! The # TTC is inconveniencing thousands of people again this weekend. The lines at Bloor/Yonge are unbelievable!! @ TTChelps?!?pic.twitter.com/G4o9sO1Ujn – bei Yonge & Bloor;0
@ TTChelps That's great. Do your route supervisors not work weekends? # ttc pic.twitter.com/0xWEk0veHj;0
@ TTChelps @ TTCnotices good job guys turning away empty buses while the queue piles on. Bloor street festival # TTC # TTCFAIL;0
@ TTChelps An entrance at Lawrence Stn is closed for 6 mos & the 52 buses aren't serving the bus bay this wknd. Why no info on website? # ttc;0
Siri find me the end of the queue @ Bloor @ TTChelps @ TTCnotices @ TTCwelps @ ttcriders # failttc # ttc;0
At the # TTC station. Subway is down. Lineup is about 200 people. You cannot get a refund despite the @ TTChelps having no warnings at all.;0
@ TTChelps what bright spark decided to close the subway for maintenance on a weekend the Jays are in town? Terrible! # notthebetterway # ttc pic.twitter.com/CI0UzbtbjD;0
In the 15 minutes I've waiting for a westbound # TTC King St W streetcar, 5 eastbound ones have passed by. WTF @ TTChelps!?;0
Thanks @ TTChelps for awesome signage announcing line 1 closure. Only 45 min late # sarcasm # ttcfail # ttc;0
505 EB streetcars so full that passengers can't board @Church St & Dundas St # TTC # Fail @ TTChelps;0
Where's the shuttle buses between Jane and Islington station?? @ TTCnotices @ TTChelps # ttc;0
@ TTChelps Absolutely nothing on the intercom to suggest what's going on here at # Islington. Remind me again why the # TTC got that award? pic.twitter.com/zV2vVyxrms;0
Hey @ TTChelps you need way better signage re the Vaughan bus relocation at St. Clair West Station. # ttc # facepalm;0
@ TTChelps what's with the # bunching # TTC missed 3 buses in a row now waiting over 25 minutes for next one... # ttcfail;0
@ TTChelps stuck @Jane and Wilson because a driver is 20 minutes late to relieve our current bus driver # ttc # joke # fail # transitwoes;0
How is it possible to condemn the # TTC unless you have used (or tried to) a large percentage of systems in other NA cities?;0
Spadina smells like ASS # ttc;0
@ ttchelps 15min to get to Yonge station from pape. only 6 stops! What's going on? # Ttc # line2 # delays # alwaysdelays # transit # tooslow;0
@ TTChelps What's the problem with line 3? No announcements and no train... # ttc;0
@ TTChelps 42 west to Finch terrible service morning rush hr. Buses don't stop. Do something # TTC.;0
@ TTChelps 45m wait for a 24 NB bus at Sheppard when buses are scheduled every 10m. Not great standing in the dark this long. # ttc;0
@ PRESTOcard @ bradTTC Bloor Stn machine always broken. Paying fee at Shoppers Drug Mart. Not cool. 24hrs wait for online loading. SMH. # ttc;0
If the # TTC doesn't show up and I don't tweet about it, am I still late? ............ yes. Yes I am. @ TTChelps # PutThatOnYourPoster;0
FACT: It takes me less time to fly Toronto → Montreal than it does to # TTC Toronto → Toronto. Thanks for wasting my time today @ TTChelps.;0
@ TTChelps 20-30min for a bus! # Broadview # TTC # SuperLate # 20minWaitpic.twitter.com/nXHPGmLQQH;0
@ TTChelps there should be 3 route 60 buses at finch station... Where are they? # TTC;0
Entrance to College Stn on Y/U Line smells like a urinal! Same # PanHandlers there every day/night causing tripping hazard! @ TTChelps # TTC https://twitter.com/carrwire/status/882274910021791744 …;0
C'mon @ bradTTC @ TTChelps as if closing a Wilson parking lot & jacking cost wasn't enough now the main lot is halved? # ttc # topoli # FullBy7AM;0
. @ TTChelps Is this the best # TTC can do for # Canada150 on their buses??? # Transit # TOpoli # Toronto https://twitter.com/TTChelps/status/882056515724750849 …pic.twitter.com/1SQZUWqwzd;0
. @ TTChelps Really disappointed # TTC didn't do more than put a cardboard sign in the bus window on Canada Day! # Transit # TOpoli # Canada150https://twitter.com/TTChelps/status/882056515724750849 …;0
@ TTChelps the 94B bus just flew by my stop at St James Ave South side even though I was waiting at the bus stop. Very rude. # ttc;0
. @ TTChelps . @ TTCnotices Gah! Why is the heat on in the subway trains?! # summertime # hangoverwoes # TTC # publictransit;0
Thanks # TTC for the horrendous bus system replacing the 501 streetcar for # Canada150. Been waiting @Queen+University for 40 mins! @ TTChelps;0
@ TTChelps help us # ttc we are tired kids are cranky and we are waiting FOREVER on Queen at Lee for westbound anything;0
This is so stupid. Long line up for day pass/to get in. Why can't # TTC sell day pass out of their vending machine? @ TTCnotices @ TTChelpspic.twitter.com/ZUJnXP5OcI – bei Kipling Subway Station;0
Thank you & Merry Christmas to the # TTC bus driver who purposely swerved (nearly jumping the curb) to cover me in slush - southbound Yonge St south of York Mills 12:40pm # goodwilltowardsmankind # tistheseason # merrychristmas @ TTChelps @ bradTTC;0
I have a predictive service thank you! 25 minutes is unacceptable in this weather. You guys need to get yourselves together and figure things out cause I've been experiencing shit service lately. . There are many angry people at this stop. # TTC;0
Avoid # Ossington station at all costs, guys. No train service westbound. Platform overcrowded, escalators backed up and people falling back downwards, lots of pushing. Thanking transit gods for a timely 63! Thank you # ttc!;0
Thank you. I've made an official complaint on the TTC website. # publictransit # ttc;0
Thank you # TTC for not stopping at Lansdowne to pick us up;0
# ThankYou # TTC old mill N for waiting for me to run and catch up on this very old day. Can't imagine waiting for the next bus 10 mins after;0
. @ TTChelps Courtesy of your slow subway service and the 162 EB leaving Lawrence station EARLY, I have 30 minutes to wait for my next bus. Thank you # TTC # TTCfail;0
Transit system of the year? Yeah okay and I’m the king of China. Been waiting Westbound for like 15 minutes, thank you # TTC !;0
Thank you # TTC for letting us spend the coldest day of November , waiting for the shuttle buses at St.Clair station . pic.twitter.com/QlpJ0PDbua;0
"2/ I don’t see the # TTC empathizing with their customers, recognizing their anger, even rage; not rewarding riders with low-cost, short-term fare promotions to say: “We feel your pain…we’re sorry, thank you, as we work towards a more reliable TTC";0
Another day... another shift clocked in late. Thank you # ttc @ TTCnotices @ TTChelps;0
I am metro pass cursed. And dear # TTC , you’re the absolute worst. Thank you for nothing. # CustomerServiceMyAss;0
Thank you # TTC for continuously making me late for class regardless the time I leave.;0
I just got a ticket on the # ttc cause i couldn't find my transfer and grabbed a receipt instead. Thank you officers you prevented a tragedy;0
Probably the hottest day this summer in # Toronto and the subway's AC is off. Thank you, # TTC.;0
# ttc @ TTCnotices thank you for making me late to school you make my mornings stressful !! pic.twitter.com/Hzf4M01045;0
Yep. It is. The 2 hour transfer is obsolete. Thank you once again for your mediocre service # TTC;0
Thank you # TTC ....all your delays make my trip worth it, and STILL BE LATE!!! # TTCdelays;0
Thank you 501 Neville Park *BUS* for alerting me to the fact that I apparently get motion sickness. # ttc;0
Thank you # TTC for putting busses out of service and then losing your drivers and making us all switch buses... you really are on it.;0
I've so had it with transit. I'm buying a car in 2 weeks. Thank you # Ttc for guiding me to this decision. # Badservice # WorldClassCity;0
"Thank you for choosing the # ttc"". As though we have any other choice here. # line2delay # ttclife""";0
Thank you # TTC for stopping the train on an overpass so I can get a signal and tweet how much you suck.;0
Thank you # TTC for making a 20 min ride turn in to 1.5 hours. # WorstExperienceEver # Useless # TTCSUCKSGARBAGEASS;0
Dear # TTC 's bus number 47 thankyou for coming half hour late and making me ashemed of reaching late at work. # itsnotthefirsttime;0
Thank you # ttc for cleaning the seats, but sitting on a damp seat is no fun!;0
# TTC # strikes again. Literally. Thank you for hitting me with your bus. # hurt # pain # shock # BoycottTTC # the6 rethinking how to commute.;0
Thank you # TTC for always making us wait. It teaches humility. Especially when the 76 bus finally arrives but is short turning. @ TTChelps;0
Happy Totonto should have stayed home today! Thank you # ttc fo the delays and no communication # stranded # ttc # friday;0
Thank you # TTC for your lazy street cars that couldn't wait 4 secs so that people can transfer on to... it's so cold out here @ TTChelps;0
It’s been 20 minutes from Yorkdale station and we’re still not at Downsview. Thank you # TTC. Thank you…. # Toronto # wtf;0
Early Sunday morning bus down Yonge Street. Thank you # TTC. My # Toronto. pic.twitter.com/se4xZte06d;0
Thank you # TTC for making me miss my train again and ruining another evening. Worst transportation service I've ever experienced @ TTChelps;0
Thank you to the kind driver of the 116 who closed front & back doors in my face when I tried to board at Kenedy station. # cold # ttc;0
Thank you # TTC for motivating me to get my own car and pay insanely high insurance just to soak up CO in the rush hour traffic. Oh Toronto;0
As if the # TTC fare wasn't bad enough, I now have to pay $5 for parking. Thank you so much.;0
Thank you @ TTCnotices for the wonderful beginning of the new year with your price increase! # TTC;0
Oh thank you, 63 bus driver for letting us off in the snow bank instead of the shoveled area by the bus shelter. # ttc;0
I'm buying a car! Thank you # TTC for forcing this decision! To not be stuck in a delay everyday or shutdown is worth it! # Toronto;0
Thank you for not stopping to pick me up, # ttc bus. :(;0
Second of all I wanna say thank you to # ttc for givin me this damn $$$ ticket on top of my student debt. # realhelpful # totally # thankusomuch;0
information was confusing from # TTC staff. Thank you;0
Thank you # ttc streetcar for closing the backdoor on my hand. If you don't want ppl to go in, maybe check before closing the door.;0
Thank you for making me late for work yet again # ttc;0
Dear TTC bus driver thank you for not letting my 10 years old child on the bus as you were about to depart. # ttc;0
...like when you're going somewhere for the first time and the # TTC's trip planner is down. Thank you, @ TTChelps # TOpolipic.twitter.com/f22KaRRqfL;0
10 minutes until my second class. Missed the first one, thank you # ttc # stillnotgettingthereontime;0
Thank you to the # TTC driver who let me and another passenger into his cab so a man in a wheelchair had space to get onto the streetcar! pic.twitter.com/TXarRaoO7J;0
Thank you for nothing. # TTC is such an embarrassment to # Toronto.;0
Thank you for leaving idle trains in the hot sun so there is max heat in no air cars # TTC;0
Thank you # TTC for creating an underground mobile sauna system. I enjoy sweating and breathing in hot air on my way to and from work.;0
Subway train went out of service and as a result I missed my bus by 3min # ThankYou # TTC now I have yo wait 30min for the next bus # NotHappy;0
Thank you # ttc for closing the doors prematurely because I got stuck behind a slow walker. Ya jerk!;0
Took me more than 90mins from Finch to College. Thank you @ TTCnotices for ruining my # Monday . @ TTChelps @ TorontoComms @ JohnTory # TTC;0
Thank you # TTC bus number 7676 (43 kennedy) for speeding past me as I get to the bus stop with my cane. Good lookin out.;0
"I just accidentally patted a lady on the head on the streetcar and she said thank you"" # ttc""";0
Thank you for the consistently # hot # TTC cars. My sauna costs $141.50/month @ bradTTC;0
Thank you Yonge/University line for having wicked AC the last couple weeks! @ TTChelps @ TTCnotices # TTC # TorontoTransitCommission;0
Thank you Mohamad Alhajabdullah & Son for your guts sticking up to the # TTC! May it be a lesson for the rest of us! # Aodafail;0
Dear Jane Station, thank you for always being a total dissapointment regardless of the day of the week # ttc;0
I just love when the next six buses, supposed to be at about 5 minute intervals, are 1, 1, 1, 2, 2, and 18 minutes away # TTC # fail;0
the bus is here now, but the driver's gone and left!!!!!!!!!!!!! thanks # ttc i love it when you make me late when I left early for work!!! it's amazing!!!!!!!!!;0
This is why I hate # ttc. Five trains pass with no space. No bench near elevator so I’m seated on the floor waiting. # pwd # Ableism;0
@ metromorning I would love to take the # TTC more often- but If i have an important meeting, I don't trust that I will get there on time. Bikeshare always does...;0
If you’re having a good day, ride a # TTC train and prepare to hate your life.;0
So, an 8 AM subway start isn't really 8 AM. More like whatever time it is now + whenever the train actually shows up... # StClair. # TTC. # Fail.;0
Love it when my 50 minute commute takes 2 hours # ttc;0
Sigh. The TTC is making me so sad this morning. Missed empty streetcar due to post-light stop & now kicked off short-turning subway. Some days I feel like it hates me. # TTC;0
So far it just me or does the # TTC love to screw fixed-income riders?;0
@ TTChelps when are we going to see 24hr subway service on Fridays + weekends like other world class cities? I'd hate to leave a party early bc of the last subway ride. # ttc;0
My thoughts on surrendering to the # TTC. Wonderful headline by @M2Th0mpson. http://ryersonian.ca/opinion-toronto-transit-submission-or-how-i-learned-to-stop-worrying-and-love-the-ttc/ …;0
Shoutout to the # TTC for cutting service to where I work and adding more time to my 5 hrs/ day commute. Love paying $146 for shitty service;0
Wow # TTC hate when you decide to make your own bus schedules. Been waiting for 2 buses that have no showed.;0
You have got to # love # TTC bus drivers. Driver on 511 to exhibition place just stopped the bus to grab a # cupofjoe from @ TimHortons;0
The bus just went from 5 mins away to 28. I hate the # TTC.;0
@ TTChelps 30 minutes for 504 is not cool. Forced to take cab. Thanks # ttc # topoli;0
Why does it smell like somebody died on this god forsaken bus?????? I need answers # ttc;0
The commute for Advocate @ mel_graham on # TTC has now been delayed 20 mins, 12 stops & 3 elevators # accessibilityNOWhttps://twitter.com/mel_graham/status/914271805690535936 …;0
No matter what time I ride # TTC route 102 Markham rd the bus is Always rammed riders weren't able to get on at the last stop pic.twitter.com/93f8ahvV34;0
Waiting 40 minutes for a bus that is supposed to come every 3 minutes. # TTC # Stupid;0
3 stop times have passed and still no sign of # TTC 6 Bay bus. This blows;0
When the train operators close the damn doors when there are still people on the platform trying to get on a mostly-empty train. # TTC;0
Sorry, # TTC, I hate this campaign. It makes me feel very unsafe riding on transit. Was that your goal? @ TTChelpspic.twitter.com/X40lgs8wL1;0
What’s up with the Line 1 (Yonge line) SB delays? Wait time for next train at College station is almost 10 minutes?! # TTC # Fail @ TTChelps;0
Made it to Union thanks to # TTC. Had 2 lovely female drivers and 1 male driver who ignored me at bus stop even when i rapped on his door. pic.twitter.com/ZTP3d4EP56;0
can always count on the # TTC to make sure I never get anywhere on time!;0
# TTC T1 car #5093 someone is seriously wrong with the brakes they keep sticking when starting & stopping the most roughest ride ever pic.twitter.com/y9TfOhpVOQ;0
12 minute waits in rush hour are too long. # ttc.;0
It's all fun and games till the # TTC 's unreliability fucks with your money.;0
It takes 65 days for a # TTC elevator to be overhauled - no accessible access to the subway platforms at Kennedy Stn http://www.ttc.ca/Subway/Stations/Kennedy/station.jsp …;0
Not a single 509 streetcar arrived between 8:39AM and 8:52. 8:45 didn't show up. 4 streetcars travelling west though! # TTC # SomeOfUsWorkpic.twitter.com/dFSABJ5ozM;0
Attempting to be positive about @ TTCnotices: it forces me to get exercise by walking instead of riding # dobetter # ttc pic.twitter.com/qRXkbNG3PD;0
"Two days later, back on 5060 and it's still hot... passenger beside me is muttering I hate it here"" # hotcar # topoli # ttc""";0
I hate it when a bus stops and is half empty and the driver doesn’t even make eye contact. Just pure ignores # ttc;0
I waited over 35 mins & others over 40 mins for # ttc bus. Whatever org that @ TTChelps bribed to win transit award is more corrupt than Fifa;0
Great service as always, @ TTChelps. I love when drivers slam the doors in my face & drive away. Awesome way to start a Monday! # TTC;0
That's how it's done on the # TTC block 5 seats with 2 strollers!!! I hate you # TTC;0
How the hell did the # ttc get awarded North America's transit system of the year? Mechanical failure at Bathurst station. # Ilovebeinglate;0
Gotta love when the fucking # TTC decides it's fine to just stop at the drop off spot and NOT THE PICK UP STOP;0
I love how service for the 39/199 buses just goes to complete shit once summer is over. @ TTChelps # TTC;0
Great way to start a Tuesday.. A DELAY AT KENNEDY STATION How # TTC is N.A best transit system 2017 or whatever - Ill never know. # Torontopic.twitter.com/7byzHOxiuG – bei Kennedy Subway/RT Station;0
I hate the # TTC;0
Aaaaand now my day starts off with a subway service suspension, gotta love the # ttc;0
Fuck me, I hate the # TTC;0
I HATE the design of the new streetcars with a passion - # TTC, what were you thinking??;0
"Love that # TTC drivers are allowed to yell fuck you"" at passengers and throw hissy fits kicking things, but if I do it's jail time.""";0
I hate how all the 95 buses go by at the same time, sometimes I'm waiting half hour. Get it together # TTC;0
@ TTChelps @ bradTTC I hate it when the bus comes late and the driver goes somewhere... Why... # ttcfail # TTC;0
This # TTC app was delivered many months late, would love to know how over-budget it as https://www.youtube.com/watch?v=lWE-AK4se3U … # Topoli;0
oh great the streetcars are back! i love when my 30 minute commute takes two hours! today i walked all the way home without seeing one! # ttc;0
I actually hate the # TTC like I saw 3 116 buses come at the same time 20 minutes ago and I have to wait another 10 minutes;0
Yo, I love # Toronto but it's a piece of shit # TTC;0
So the driver tells me to not knock on the door, but if you're not even watching for people waiting for the bus.. # ttchate # ttc;0
I love that the # TTC finds new ways to make itself useless every day. # TTCFail @ TTChelps # ThisTrainIsNowOutOfService;0
"I love when my bus doesn't come when it's supppsed to"", said no one ever. # TTC # TuesdayThoughts""";0
I love sweating like I just ran 10 miles but it's really just the lack of air conditioning in King station. Thanks # TTC!;0
Gods I fucking hate the # TTC more than I hate Game of Thrones spoilers.;0
I love how the new # TTC gates close on you when you're halfway through when exiting the station. Great design.;0
Love these # TTC announcements. Took 3 rounds to hear - when the train was off! Pls @ TTCnotices. Do better.pic.twitter.com/fs7yFSmeht;0
If # ttc is the best transit system, i'd hate to see how horrible others are! What's the point of a schedule if it's not followed? @ TTCwelps;0
Love when it somehow takes 15 minutes to # TTC from St. Clair to Davisville stations. # OneStop # BestTransitInTheWorld;0
# ttc I hate waiting 18 minutes for the next bus when I have to be in 15 minutes at my destination because it takes so long !!!;0
Gotta love an extra half hour on the # subway # ttc;0
How long without subway on weekends due to upgrades? Nightmare to get work due to what? Signal!! Lovely @ TTCnotices # TTC;0
What causes a # ttc signal fail? What's the fix? What's the budget for signal errors and/or daily mechanical issues? # signalproblems;0
Counting three signal delay issues active right now! # TTC;0
I love how this timeline doesn't get communicated anywhere in the system . 40 minute delays? Insanity. @ TTChelps # ttc # Toronto;0
Signal problems pn the subway... why am i not surprised # ttc;0
Stuck on # TTC train for nearly an hour ...not the better way to travel:(;0
The one day I leave early for work and there is a delay on the # TTC 90% of the delays happen during rush hour, never fails!! # LateAgain;0
In conclusion: Eat a dick # TTC. You're holding our city back from being where it needs to be. That was a joke about your consistent delays.;0
In 20 minutes my train went from St. George station to Museum station. # TTC is garbage. @ TTCnotices @ TTChelps @ ttcpanel;0
I agree with you, @ bradTTC and his crew are just trying to create more negative attention between riders etc. # TTC # privatizettc;0
Still on line 1 after 20 mins # ttc;0
The # TTC owes me money for my uber since it's taken an hour just to get from Osgoode to Museum. Unacceptable and unreliable.;0
I'm pretty sure every 20-30 tweets I say this, but # TTC sucks so hard that it truly ruins # Toronto every chance it gets.;0
"Love this idea. The show is called Derailed."" We could do a similar show in Toronto on the # TTC. It could be called ""Delayed"". # Torontohttps://twitter.com/Gothamist/status/895339441119690753 …""";0
29 Duff Bus: where time stands still. @ TTC # ttc # pigs;0
It's insane how someone can throw a brick threw a # TTC streetcar window & it's not covered by @ CP24 @ CTVNews @ globalnewsto. # Toronto;0
Maybe replace # TTC with # UBER;0
Just witnessed the most reckless # TTC driver on a 63 sb @Oss/Dun (bus 1002)... I'm appalled @ TTChelps;0
Waited an hour for the # ttc bus. Feel I shouldn't have to pay the fare. Like a 30 min or free kind of deal;0
The 186 bus driver seen a pregnant lady waving for the bus and drove on by and the bus was not packed # reasonstohatethettc # ttc;0
Continue starving # TTC, good things may happen. # TOpolihttps://twitter.com/NBCNewYork/status/894971511198580737 …;0
It sucks not yo have regular transit service any time you are trying to getto work on the weekends. I love always being late! # TTC;0
When # TTC says the bus is coming in 50 seconds then the bus mysteriously vanishes and the next NEXT bus comes in 8 mins -.- I hate you;0
@ TTCnotices not only has the worst public transport. service in the WORLD but also the worst ad & marketing agency. # hatettc # ttcsucks # ttc;0
"At Kennedy; 43 bus says Due"", then pulls into the station. Then it says 10mins and its been five since and now it's here. Fucking # TTC.""";0
I'm on what is officially the slowest # TTC bus ever.;0
Thanks but really stop the excuses please, your # specialconstables need to be let go just a waste of funding. # TTC @ bradTTC @ TTCchris;0
The 505 west smells like a giant, tepid Cornish pasty # ttc;0
# ttc crappy service # AGAIN streetcarcar service suspended but no need to notify # customers!the driver said it's not her prob tweet it;0
# TTC service on the 511 = pathetic;0
# ttc 46 Martingrove new driver slammed the door shut now slamming the bus around whaattt??!!! @ TTChelps passengers r toast!!;0
So far I’m averaging a min # 30m to commute one way. # rollator # pwdtravels # pwd # pwdcommute # ableism # ttcfail # ttc # ableistTTC;0
. @ TTChelps why is there a 20 min gap in service eastbound 504 on Roncesvalles during rush hour every weekday morning? # ttc;0
Sending love to # TTC bus driver who just splashed me from head to toe-obviously not getting enough love or you wouldn't be so inconsiderate;0
@ TTCnotices Presto not working at Dufferin. # ttc;0
I rarely ride the # TTC anymore because it's so crowded in rush hour (my bike is faster) so of course there are signal delays tonight.;0
Get more and bigger busses for 199A/B.... Waited an hour for a bus... #1 public transit in north America... Pshhh # TTC;0
always forced to stand, and i have a knee problem, and wear a brace. # mad # annoyed # ttc;0
